id,type,attributes.date_created,attributes.date_modified,attributes.date_published,attributes.original_publication_date,attributes.doi,attributes.title,attributes.description,attributes.is_published,attributes.is_preprint_orphan,attributes.tags,attributes.preprint_doi_created,attributes.date_withdrawn,attributes.current_user_permissions,attributes.public,attributes.reviews_state,attributes.date_last_transitioned,attributes.has_coi,attributes.conflict_of_interest_statement,attributes.has_data_links,attributes.why_no_data,attributes.data_links,attributes.has_prereg_links,attributes.why_no_prereg,attributes.prereg_links,attributes.prereg_link_info,attributes.subjects,attributes.license_record.copyright_holders,attributes.license_record.year,relationships.contributors.links.related.href,relationships.bibliographic_contributors.links.related.href,relationships.citation.links.related.href,relationships.citation.data.id,relationships.citation.data.type,relationships.identifiers.links.related.href,relationships.node.links.related.href,relationships.node.links.self.href,relationships.node.data.id,relationships.node.data.type,relationships.provider.links.related.href,relationships.provider.data.id,relationships.provider.data.type,relationships.files.links.related.href,relationships.primary_file.links.related.href,relationships.primary_file.data.id,relationships.primary_file.data.type,relationships.review_actions.links.related.href,relationships.requests.links.related.href,relationships.license.links.related.href,relationships.license.data.id,relationships.license.data.type,links.self,links.html,links.preprint_doi
mwx6d,preprints,2016-07-18T23:47:49.154000,2018-07-02T10:51:43.506427,2016-07-18T23:47:49.154000,NA,NA,The System of Equitable Remedies,"The conventional wisdom is that the distinction between legal and equitable remedies is outmoded and serves no purpose. This Article challenges that view. It argues that the equitable remedies and remedy-related doctrines that presently exist in American law can be understood as a system. The components of the system fall into three categories: (1) the equitable remedies themselves, (2) equitable managerial devices, and (3) equitable constraints.  ese components interact subtly and pervasively. Together, they make the equitable remedies apt for compelling action (or inaction), especially when the action may be continuing or iterative and is not easily measured. The system of equitable remedies is a useful and integrated whole.

This argument offers some support for an emerging body of Supreme Court cases that have sharply distinguished between legal and equitable remedies—cases such as Great- West Life & Annuity Insurance Co. v. Knudson, eBay v. MercExchange, and Petrella v. MGM. Moreover, this argument helps explain why there has been so little merger between law and equity in remedies, even as merger has occurred in other aspects of American law. Finally, this argument offers a new perspective on the requirement that a plaintiff, in order to receive an equitable remedy, must show that legal remedies are inadequate. That requirement helps maintain the system of equitable remedies.",TRUE,FALSE,constructive trust|equitable remedies|equity|habeas|injunctions|laches|law|mandamus|remedies|replevin|restitution|socarxiv|the irreparable injury rule|unclean hands,2018-07-02T10:51:43.495874,NA,,TRUE,accepted,2016-07-18T23:47:49.154000,NA,NA,NA,NA,NA,NA,NA,NA,NA,5a8c80f7c698300375c76d84|Social and Behavioral Sciences,,NA,https://api.osf.io/v2/preprints/mwx6d/contributors/,https://api.osf.io/v2/preprints/mwx6d/bibliographic_contributors/,https://api.osf.io/v2/preprints/mwx6d/citation/,mwx6d,preprints,https://api.osf.io/v2/preprints/mwx6d/identifiers/,https://api.osf.io/v2/nodes/uc47h/,https://api.osf.io/v2/preprints/mwx6d/relationships/node/,uc47h,nodes,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/mwx6d/files/,https://api.osf.io/v2/files/578d6aa6594d9001f4816493/,578d6aa6594d9001f4816493,files,https://api.osf.io/v2/preprints/mwx6d/review_actions/,https://api.osf.io/v2/preprints/mwx6d/requests/,NA,NA,NA,https://api.osf.io/v2/preprints/mwx6d/,https://osf.io/preprints/socarxiv/mwx6d/,https://doi.org/10.31235/osf.io/mwx6d
dsbm9,preprints,2016-07-18T19:38:11.969000,2018-07-02T10:48:33.118578,2016-07-18T19:38:11.969000,NA,NA,Social Comparisons and Satisfaction with Work,"Two social psychological theories, relative deprivation theory and multiple discrepancies theory, suggest that individuals’ wellbeing depends, in part, on how they compare themselves to others or previously established standards. The current study uses 24 waves of data from the National Longitudinal Survey of Youth 1979 (N=9,813) and employs random- and fixed-effects models to examine whether job satisfaction is a function of four social comparisons: 1) the gap between occupational aspirations in adolescence and attainment, 2) the gap between parents’ occupational attainment and respondent’s occupational attainment, 3) the gap between siblings’ occupational attainment and respondent’s occupational attainment, and 4) the gap between predicted occupational attainment and actual occupational attainment. Findings reveal job satisfaction is negatively associated with falling short of one’s aspirations and falling short of one’s predicted occupational attainment. Exceeding one’s parents’ attainment is associated with higher odds of job satisfaction. However, associations between relative deprivation (or relative gain) and job satisfaction fades with age; young people’s satisfaction with their jobs may be swayed to a greater degree by social comparisons than older adults’ satisfaction. These findings make a unique contribution to the relative deprivation and multiple discrepancies theories, our understanding of wellbeing in relation to work, and variation over the life course.",TRUE,FALSE,aspirations|job satisfaction|Preprint|socarxiv|work,2018-07-02T10:48:33.107658,NA,,TRUE,accepted,2016-07-18T19:38:11.969000,NA,NA,NA,NA,NA,NA,NA,NA,NA,5a8c80f7c698300375c76d84|Social and Behavioral Sciences,,NA,https://api.osf.io/v2/preprints/dsbm9/contributors/,https://api.osf.io/v2/preprints/dsbm9/bibliographic_contributors/,https://api.osf.io/v2/preprints/dsbm9/citation/,dsbm9,preprints,https://api.osf.io/v2/preprints/dsbm9/identifiers/,https://api.osf.io/v2/nodes/6q8ng/,https://api.osf.io/v2/preprints/dsbm9/relationships/node/,6q8ng,nodes,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/dsbm9/files/,https://api.osf.io/v2/files/578d3026b83f6901f9e268ba/,578d3026b83f6901f9e268ba,files,https://api.osf.io/v2/preprints/dsbm9/review_actions/,https://api.osf.io/v2/preprints/dsbm9/requests/,NA,NA,NA,https://api.osf.io/v2/preprints/dsbm9/,https://osf.io/preprints/socarxiv/dsbm9/,https://doi.org/10.31235/osf.io/dsbm9
ks5th,preprints,2016-07-18T17:40:40.547000,2018-07-02T10:51:08.887289,2016-07-18T17:40:40.547000,NA,NA,"Education and religion: Individual, congregational, and cross-level interaction effects on biblical literalism","Abstract
Using ideas from cultural and organizational theory, I examine the interplay of individual
and congregation-level educational attainment on biblical literalism. Data on 387 congregations
and 100,009 worshippers (US Congregational Life Survey, 2001) are used to test
hypotheses. Results indicate that the effects of congregational education and individual
educational attainment are among the largest effects in models. This study is the first to
show that regardless of an individual's own education, affirmations of biblical literalism
are less likely when persons with higher education dominate a congregation. This finding
brings into relief the important role of social context in persons' belief in biblical literalism.
Additionally, congregational education amplifies the influence of individual education on
biblical literalism such that the gap in belief between college/non-college education individuals
widens in high education congregations. This finding suggests that high education
persons more deeply absorb the influence of a more educated congregational context.",TRUE,FALSE,Preprint|socarxiv,2018-07-02T10:51:08.878592,NA,,TRUE,accepted,2016-07-18T17:40:40.547000,NA,NA,NA,NA,NA,NA,NA,NA,NA,5a8c80f7c698300375c76d84|Social and Behavioral Sciences,,NA,https://api.osf.io/v2/preprints/ks5th/contributors/,https://api.osf.io/v2/preprints/ks5th/bibliographic_contributors/,https://api.osf.io/v2/preprints/ks5th/citation/,ks5th,preprints,https://api.osf.io/v2/preprints/ks5th/identifiers/,https://api.osf.io/v2/nodes/hs5u3/,https://api.osf.io/v2/preprints/ks5th/relationships/node/,hs5u3,nodes,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/ks5th/files/,https://api.osf.io/v2/files/578d149b9ad5a101fe953200/,578d149b9ad5a101fe953200,files,https://api.osf.io/v2/preprints/ks5th/review_actions/,https://api.osf.io/v2/preprints/ks5th/requests/,NA,NA,NA,https://api.osf.io/v2/preprints/ks5th/,https://osf.io/preprints/socarxiv/ks5th/,https://doi.org/10.31235/osf.io/ks5th
ah5ty,preprints,2016-07-18T17:19:14.527000,2018-07-02T10:47:36.264968,2016-07-18T17:19:14.527000,NA,NA,"Gender, Marital Status and Life Satisfaction","*This paper uses materials from the World Values Survey and the European
Values Study from 2006-2014 to study the relationship of gender and marital
status to life satisfaction.  In an analysis of 103,217 respondents from 81
nations I find that while there do not seem to be main effects of gender on
life satisfaction – that is, women are no more or less satisfied with their
lives than are men -- gender moderates the effects of geographical region,
age, employment status, education, religious affiliation, and attendance of
religious services on life satisfaction.  In particular, there are
substantial differences in the effects of marital status on life
satisfaction by gender.  The gender differences in most effects are so
substantial that I argue that it makes no sense to analyze life
satisfaction data without performing separate analyses by gender. *",TRUE,FALSE,#ASA2016|Preprint|socarxiv,2018-07-02T10:47:36.255868,NA,,TRUE,accepted,2016-07-18T17:19:14.527000,NA,NA,NA,NA,NA,NA,NA,NA,NA,5a8c80f7c698300375c76d84|Social and Behavioral Sciences,,NA,https://api.osf.io/v2/preprints/ah5ty/contributors/,https://api.osf.io/v2/preprints/ah5ty/bibliographic_contributors/,https://api.osf.io/v2/preprints/ah5ty/citation/,ah5ty,preprints,https://api.osf.io/v2/preprints/ah5ty/identifiers/,https://api.osf.io/v2/nodes/n24t4/,https://api.osf.io/v2/preprints/ah5ty/relationships/node/,n24t4,nodes,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/ah5ty/files/,https://api.osf.io/v2/files/578d14e6b83f6901fee268af/,578d14e6b83f6901fee268af,files,https://api.osf.io/v2/preprints/ah5ty/review_actions/,https://api.osf.io/v2/preprints/ah5ty/requests/,NA,NA,NA,https://api.osf.io/v2/preprints/ah5ty/,https://osf.io/preprints/socarxiv/ah5ty/,https://doi.org/10.31235/osf.io/ah5ty
rcsjn,preprints,2016-07-18T16:59:05.202000,2018-07-02T10:52:05.077896,2016-07-18T16:59:05.202000,NA,NA,Does the Middle Conform or Compete? Risk and Quality Thresholds Predict the Locus of Innovation,"Where does innovation come from? This research models producer incentives to innovate with a focus on the role of audiences in constructing quality thresholds within markets. Market audiences create mechanisms for identifying the highest quality producers in a market. I highlight a key distinction between fixed quality thresholds (such as accreditations) and quality thresholds that respond to producer quality (such as rankings or best-of-breed awards). Producers evaluate how the inherently risky nature of innovation interacts with these thresholds. The model predicts conditions under which innovation emerges from the best producers in a market, from producers near the threshold in a market, from both, or from nowhere. Such predictions generalize and simplify several existing organizational theories of innovation.",TRUE,FALSE,agent based model|formal model|middle-status conformity|organizations|Preprint|rankings|ratings|simulation|socarxiv,2018-07-02T10:52:05.063757,NA,,TRUE,accepted,2016-07-18T16:59:05.202000,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5a8c80f7c698300375c76d84|5a8c80fac698300375c76e20|5a8c80fac698300375c76e2d|Social and Behavioral Sciences|Sociology|Economic Sociology|5a8c80f7c698300375c76d84|5a8c80fac698300375c76e20|5a8c80fac698300375c76e38|Social and Behavioral Sciences|Sociology|Organizations, Occupations, and Work|5a8c80f7c698300375c76d84|5a8c80fac698300375c76e20|5a8c80fac698300375c76e4d|Social and Behavioral Sciences|Sociology|Mathematical Sociology",,2017,https://api.osf.io/v2/preprints/rcsjn/contributors/,https://api.osf.io/v2/preprints/rcsjn/bibliographic_contributors/,https://api.osf.io/v2/preprints/rcsjn/citation/,rcsjn,preprints,https://api.osf.io/v2/preprints/rcsjn/identifiers/,https://api.osf.io/v2/nodes/8rrj8/,https://api.osf.io/v2/preprints/rcsjn/relationships/node/,8rrj8,nodes,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/rcsjn/files/,https://api.osf.io/v2/files/578d0ae36c613b01ec15ceb4/,578d0ae36c613b01ec15ceb4,files,https://api.osf.io/v2/preprints/rcsjn/review_actions/,https://api.osf.io/v2/preprints/rcsjn/requests/,https://api.osf.io/v2/licenses/563c1cf88c5e4a3877f9e96a/,563c1cf88c5e4a3877f9e96a,licenses,https://api.osf.io/v2/preprints/rcsjn/,https://osf.io/preprints/socarxiv/rcsjn/,https://doi.org/10.31235/osf.io/rcsjn
w8a4t,preprints,2016-07-18T16:57:29.179000,2018-07-02T10:53:46.866047,2016-07-18T16:57:29.179000,NA,NA,Pay Attention: Object Consideration as a Mechanism of Network Diffusion,"Theories of diffusion in networks rely on two broad classes of mechanisms:
social influence directs the flow of information, and influence affects
object valuation. This paper proposes an integrated model of
decision-making for the adoption process. This model reveals a neglected
middle step between information and valuation: social influence affects
whether agents consider a particular object as relevant to the adoption
decision. I identify this attention-driving mechanism using data on traders
in an online foreign exchange platform. Features of the setting exclude the
possibility of information- or valuation-driven diffusion, but traders
still adopt one another’s trading behaviors, and they do so most for those
rare behaviors that lack external drivers of attention. I discuss the
importance of attention- driven diffusion for future work and the value of
an integrated decision model in delineating conditions under which existing
theories of influence apply.",TRUE,FALSE,Preprint|socarxiv,2018-07-02T10:53:46.855756,NA,,TRUE,accepted,2016-07-18T16:57:29.179000,NA,NA,NA,NA,NA,NA,NA,NA,NA,5a8c80f7c698300375c76d84|Social and Behavioral Sciences,,NA,https://api.osf.io/v2/preprints/w8a4t/contributors/,https://api.osf.io/v2/preprints/w8a4t/bibliographic_contributors/,https://api.osf.io/v2/preprints/w8a4t/citation/,w8a4t,preprints,https://api.osf.io/v2/preprints/w8a4t/identifiers/,https://api.osf.io/v2/nodes/z4sjf/,https://api.osf.io/v2/preprints/w8a4t/relationships/node/,z4sjf,nodes,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/w8a4t/files/,https://api.osf.io/v2/files/578d0a7b594d9001f5816432/,578d0a7b594d9001f5816432,files,https://api.osf.io/v2/preprints/w8a4t/review_actions/,https://api.osf.io/v2/preprints/w8a4t/requests/,NA,NA,NA,https://api.osf.io/v2/preprints/w8a4t/,https://osf.io/preprints/socarxiv/w8a4t/,https://doi.org/10.31235/osf.io/w8a4t
w6gyx,preprints,2016-07-18T16:44:38.712000,2018-07-02T10:53:46.728135,2016-07-18T16:44:38.712000,NA,NA,"Origin, Scope, and Irrevocability of the Manifest Disregard of the Law Doctrine: Second Circuit Views","A paper concerning the ""manifest disregard of the law"" standard in the judicial review of arbitrations",TRUE,FALSE,Preprint|Socarxiv,2018-07-02T10:53:46.719613,NA,,TRUE,accepted,2016-07-18T16:44:38.712000,NA,NA,NA,NA,NA,NA,NA,NA,NA,5a8c80f7c698300375c76d84|Social and Behavioral Sciences,,NA,https://api.osf.io/v2/preprints/w6gyx/contributors/,https://api.osf.io/v2/preprints/w6gyx/bibliographic_contributors/,https://api.osf.io/v2/preprints/w6gyx/citation/,w6gyx,preprints,https://api.osf.io/v2/preprints/w6gyx/identifiers/,https://api.osf.io/v2/nodes/f9y86/,https://api.osf.io/v2/preprints/w6gyx/relationships/node/,f9y86,nodes,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/w6gyx/files/,https://api.osf.io/v2/files/578cfdb26c613b01e815cef2/,578cfdb26c613b01e815cef2,files,https://api.osf.io/v2/preprints/w6gyx/review_actions/,https://api.osf.io/v2/preprints/w6gyx/requests/,NA,NA,NA,https://api.osf.io/v2/preprints/w6gyx/,https://osf.io/preprints/socarxiv/w6gyx/,https://doi.org/10.31235/osf.io/w6gyx
sjghq,preprints,2016-07-18T16:44:15.511000,2018-07-02T10:52:08.433704,2016-07-18T16:44:15.511000,NA,NA,The Burden of Knowledge,A paper concern the virtues of ignorance and law's role in maintaining it,TRUE,FALSE,Preprint|Socarxiv,2018-07-02T10:52:08.425507,NA,,TRUE,accepted,2016-07-18T16:44:15.511000,NA,NA,NA,NA,NA,NA,NA,NA,NA,5a8c80f7c698300375c76d84|Social and Behavioral Sciences,,NA,https://api.osf.io/v2/preprints/sjghq/contributors/,https://api.osf.io/v2/preprints/sjghq/bibliographic_contributors/,https://api.osf.io/v2/preprints/sjghq/citation/,sjghq,preprints,https://api.osf.io/v2/preprints/sjghq/identifiers/,https://api.osf.io/v2/nodes/xj5eq/,https://api.osf.io/v2/preprints/sjghq/relationships/node/,xj5eq,nodes,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/sjghq/files/,https://api.osf.io/v2/files/578cfba8594d9001f281645e/,578cfba8594d9001f281645e,files,https://api.osf.io/v2/preprints/sjghq/review_actions/,https://api.osf.io/v2/preprints/sjghq/requests/,NA,NA,NA,https://api.osf.io/v2/preprints/sjghq/,https://osf.io/preprints/socarxiv/sjghq/,https://doi.org/10.31235/osf.io/sjghq
6zyjd,preprints,2016-07-18T16:43:51.988000,2018-07-02T10:46:29.983604,2016-07-18T16:43:51.988000,NA,NA,Law's Public/Private Structure,A paper characterizing legal systems by their division of decisionmaking between public and private institutions,TRUE,FALSE,Preprint|Socarxiv,2018-07-02T10:46:29.972966,NA,,TRUE,accepted,2016-07-18T16:43:51.988000,NA,NA,NA,NA,NA,NA,NA,NA,NA,5a8c80f7c698300375c76d84|Social and Behavioral Sciences,,NA,https://api.osf.io/v2/preprints/6zyjd/contributors/,https://api.osf.io/v2/preprints/6zyjd/bibliographic_contributors/,https://api.osf.io/v2/preprints/6zyjd/citation/,6zyjd,preprints,https://api.osf.io/v2/preprints/6zyjd/identifiers/,https://api.osf.io/v2/nodes/t6ng9/,https://api.osf.io/v2/preprints/6zyjd/relationships/node/,t6ng9,nodes,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/6zyjd/files/,https://api.osf.io/v2/files/578d00d69ad5a101fd9531cd/,578d00d69ad5a101fd9531cd,files,https://api.osf.io/v2/preprints/6zyjd/review_actions/,https://api.osf.io/v2/preprints/6zyjd/requests/,NA,NA,NA,https://api.osf.io/v2/preprints/6zyjd/,https://osf.io/preprints/socarxiv/6zyjd/,https://doi.org/10.31235/osf.io/6zyjd
2edg7,preprints,2016-07-18T16:43:24.113000,2018-07-02T10:45:07.813640,2016-07-18T16:43:24.113000,NA,NA,State Action Problems,"A paper proposing a two-step, institutionally focused state action theory that is a natural consequence of a broader public/private theory of legal systems",TRUE,FALSE,Preprint|Socarxiv,2018-07-02T10:45:07.805959,NA,,TRUE,accepted,2016-07-18T16:43:24.113000,NA,NA,NA,NA,NA,NA,NA,NA,NA,5a8c80f7c698300375c76d84|Social and Behavioral Sciences,,NA,https://api.osf.io/v2/preprints/2edg7/contributors/,https://api.osf.io/v2/preprints/2edg7/bibliographic_contributors/,https://api.osf.io/v2/preprints/2edg7/citation/,2edg7,preprints,https://api.osf.io/v2/preprints/2edg7/identifiers/,https://api.osf.io/v2/nodes/aq5nu/,https://api.osf.io/v2/preprints/2edg7/relationships/node/,aq5nu,nodes,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/2edg7/files/,https://api.osf.io/v2/files/578d01f49ad5a101fc953196/,578d01f49ad5a101fc953196,files,https://api.osf.io/v2/preprints/2edg7/review_actions/,https://api.osf.io/v2/preprints/2edg7/requests/,NA,NA,NA,https://api.osf.io/v2/preprints/2edg7/,https://osf.io/preprints/socarxiv/2edg7/,https://doi.org/10.31235/osf.io/2edg7
