id,type,attributes.date_created,attributes.date_modified,attributes.date_published,attributes.original_publication_date,attributes.doi,attributes.title,attributes.description,attributes.is_published,attributes.is_preprint_orphan,attributes.tags,attributes.preprint_doi_created,attributes.date_withdrawn,attributes.current_user_permissions,attributes.public,attributes.reviews_state,attributes.date_last_transitioned,attributes.has_coi,attributes.conflict_of_interest_statement,attributes.has_data_links,attributes.why_no_data,attributes.data_links,attributes.has_prereg_links,attributes.why_no_prereg,attributes.prereg_links,attributes.prereg_link_info,attributes.subjects,attributes.license_record.copyright_holders,attributes.license_record.year,relationships.contributors.links.related.href,relationships.bibliographic_contributors.links.related.href,relationships.citation.links.related.href,relationships.citation.data.id,relationships.citation.data.type,relationships.identifiers.links.related.href,relationships.node.links.related.href,relationships.node.links.self.href,relationships.node.data.id,relationships.node.data.type,relationships.license.links.related.href,relationships.license.data.id,relationships.license.data.type,relationships.provider.links.related.href,relationships.provider.data.id,relationships.provider.data.type,relationships.files.links.related.href,relationships.primary_file.links.related.href,relationships.primary_file.data.id,relationships.primary_file.data.type,relationships.review_actions.links.related.href,relationships.requests.links.related.href,links.self,links.html,links.preprint_doi
yqhjx,preprints,2017-02-10T05:25:10.200000,2018-07-02T10:55:03.961780,2017-02-10T05:30:27.747000,NA,NA,"Project Risk Management Incorporating Knight, Ellsberg &amp; Kahneman","This work investigates the Practice Standard for Project Risk Management (PSPRM) in light of the fundamental organizational risk research. As a result of this investigation, the work finds that the PSPRM is lacking some key concepts from the extant organizational risk literature and that other fundamental risk concepts are not applied in a manner consistent with the literature. Building on these findings, the work illustrates how project risk management and project risk research might be effected by these deficiencies and recommends some simple measures that could be implemented to usefully augment the PSPRM and project risk research.

Prpić, J., (2016). Project Risk Management Incorporating Knight, Ellsberg &amp; Kahneman. Proceedings of the Hawaii International Conference on System Sciences #49. January 2016, Kauai, Hawaii, USA. IEEE Computer Society Press",TRUE,FALSE,Ambiguity|Cognitive Uncertainty|Daniel Kahneman|Ellsberg|Frank Knight|Information Quality|PMI|PMP|Project Risk Management|Risk|Uncertainty,2018-07-02T10:55:03.953408,NA,,TRUE,accepted,2017-02-10T05:30:27.747000,NA,NA,NA,NA,NA,NA,NA,NA,NA,5a8c80f7c698300375c76d84|5a8c80f7c698300375c76d98|5a8c80f7c698300375c76d9b|Social and Behavioral Sciences|Psychology|Cognition and Perception|5a8c80f7c698300375c76d84|5a8c80f8c698300375c76dbe|Social and Behavioral Sciences|Economics|5a8c80f7c698300375c76d84|5a8c80f8c698300375c76dd4|Social and Behavioral Sciences|Library and Information Science|5a8c80f7c698300375c76d84|5a8c80f9c698300375c76df4|Social and Behavioral Sciences|Science and Technology Studies|5a8c80f7c698300375c76d84|5a8c80f9c698300375c76e1f|Social and Behavioral Sciences|Organization Development,,2017,https://api.osf.io/v2/preprints/yqhjx/contributors/,https://api.osf.io/v2/preprints/yqhjx/bibliographic_contributors/,https://api.osf.io/v2/preprints/yqhjx/citation/,yqhjx,preprints,https://api.osf.io/v2/preprints/yqhjx/identifiers/,https://api.osf.io/v2/nodes/5c2vu/,https://api.osf.io/v2/preprints/yqhjx/relationships/node/,5c2vu,nodes,https://api.osf.io/v2/licenses/563c1cf88c5e4a3877f9e96c/,563c1cf88c5e4a3877f9e96c,licenses,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/yqhjx/files/,https://api.osf.io/v2/files/589d4eac9ad5a101fccb69ba/,589d4eac9ad5a101fccb69ba,files,https://api.osf.io/v2/preprints/yqhjx/review_actions/,https://api.osf.io/v2/preprints/yqhjx/requests/,https://api.osf.io/v2/preprints/yqhjx/,https://osf.io/preprints/socarxiv/yqhjx/,https://doi.org/10.31235/osf.io/yqhjx
jer9k,preprints,2017-02-10T05:07:08.547000,2018-07-02T10:51:05.465054,2017-02-10T05:11:20.073000,NA,NA,How To Work A Crowd: Developing Crowd Capital Through Crowdsourcing,"Traditionally, the term ‘crowd’ was used almost exclusively in the context of people who self organized around a common purpose, emotion, or experience. Today, however, firms often refer to crowds in discussions of how collections of individuals can be engaged for organizational purposes. Crowdsourcing– defined here as the use of information technologies to outsource business responsibilities to crowds–—can now significantly influence a firm’s ability to leverage previously unattainable resources to build competitive advantage. Nonetheless, many managers are hesitant to consider crowdsourcing because they do not understand how its various types can add value to the firm. In response, we explain what crowdsourcing is, the advantages it offers, and how firms can pursue crowdsourcing. We begin by formulating a crowdsourcing typology and show how its four categories–—crowd voting, micro-task, idea, and solution crowdsourcing —can help firms develop ‘crowd capital,’ an organizational-level resource harnessed from the crowd. We then present a three-step process model for generating crowd capital. Step one includes important considerations that shape how a crowd is to be constructed. Step two outlines the capabilities firms need to develop to acquire and assimilate resources (e.g., knowledge, labor, funds) from the crowd. Step three outlines key decision areas that executives need to address to effectively engage crowds.

Prpić, J., Shukla, P.P., Kietzmann, J.H., &amp; McCarthy, I.P. (2015). How to Work a Crowd: Developing Crowd Capital Through Crowdsourcing. Business Horizons, Volume 58, Issue 1, Pages 77-85.",TRUE,FALSE,|Crowd Capability|Crowd Capital|Crowds|Crowdsourcing|Knowledge Resources,2018-07-02T10:51:05.455145,NA,,TRUE,accepted,2017-02-10T05:11:20.073000,NA,NA,NA,NA,NA,NA,NA,NA,NA,5a8c80f7c698300375c76d84|5a8c80f8c698300375c76dbe|Social and Behavioral Sciences|Economics|5a8c80f7c698300375c76d84|5a8c80f8c698300375c76dd4|Social and Behavioral Sciences|Library and Information Science|5a8c80f7c698300375c76d84|5a8c80f9c698300375c76df4|Social and Behavioral Sciences|Science and Technology Studies|5a8c80f7c698300375c76d84|5a8c80f9c698300375c76e1f|Social and Behavioral Sciences|Organization Development,,2017,https://api.osf.io/v2/preprints/jer9k/contributors/,https://api.osf.io/v2/preprints/jer9k/bibliographic_contributors/,https://api.osf.io/v2/preprints/jer9k/citation/,jer9k,preprints,https://api.osf.io/v2/preprints/jer9k/identifiers/,https://api.osf.io/v2/nodes/9kpe2/,https://api.osf.io/v2/preprints/jer9k/relationships/node/,9kpe2,nodes,https://api.osf.io/v2/licenses/563c1cf88c5e4a3877f9e96c/,563c1cf88c5e4a3877f9e96c,licenses,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/jer9k/files/,https://api.osf.io/v2/files/589d4a729ad5a101f9cb69b9/,589d4a729ad5a101f9cb69b9,files,https://api.osf.io/v2/preprints/jer9k/review_actions/,https://api.osf.io/v2/preprints/jer9k/requests/,https://api.osf.io/v2/preprints/jer9k/,https://osf.io/preprints/socarxiv/jer9k/,https://doi.org/10.31235/osf.io/jer9k
9mtzj,preprints,2017-02-10T04:56:30.377000,2018-07-02T10:47:33.641436,2017-02-10T05:02:38.116000,NA,NA,The Contours of Crowd Capability,"In this work we use the theory of Crowd Capital as a lens to compare and contrast a number of IS tools currently in use by organizations for crowd-engagement purposes. In doing so, we contribute to both the practitioner and research domains. For the practitioner community we provide decision-makers with a convenient and useful resource, in table-form, outlining in detail some of the differing potentialities of crowd-engaging IS. For the research community we begin to unpack some of the key properties of crowd-engaging IS, including some of the differing qualities of the crowds that these IS application engage.

Prpić, J., &amp; Shukla, P. (2014). The Contours of Crowd Capability. Proceedings of the Hawaii International Conference on System Sciences #47. January 2014, Big Island, Hawaii, USA. IEEE Computer Society Press. Best Paper Nomination.",TRUE,FALSE,Citizen Science|Collaborative IS|Crowd Capability|Crowd Capital|Crowdsourcing|Dispersed Knowledge|Episodic IS|Hayek|Heterogeneous Knowledge|M-Turk|Open Innovation|Peer Production|Prediction Markets|ReCAPTCHA|Wikipedia,2018-07-02T10:47:33.632643,NA,,TRUE,accepted,2017-02-10T05:02:38.116000,NA,NA,NA,NA,NA,NA,NA,NA,NA,5a8c80f7c698300375c76d84|5a8c80f8c698300375c76dbe|Social and Behavioral Sciences|Economics|5a8c80f7c698300375c76d84|5a8c80f8c698300375c76dd4|Social and Behavioral Sciences|Library and Information Science|5a8c80f7c698300375c76d84|5a8c80f9c698300375c76df4|Social and Behavioral Sciences|Science and Technology Studies|5a8c80f7c698300375c76d84|5a8c80f9c698300375c76e1f|Social and Behavioral Sciences|Organization Development,,2017,https://api.osf.io/v2/preprints/9mtzj/contributors/,https://api.osf.io/v2/preprints/9mtzj/bibliographic_contributors/,https://api.osf.io/v2/preprints/9mtzj/citation/,9mtzj,preprints,https://api.osf.io/v2/preprints/9mtzj/identifiers/,https://api.osf.io/v2/nodes/gdhgp/,https://api.osf.io/v2/preprints/9mtzj/relationships/node/,gdhgp,nodes,https://api.osf.io/v2/licenses/563c1cf88c5e4a3877f9e96c/,563c1cf88c5e4a3877f9e96c,licenses,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/9mtzj/files/,https://api.osf.io/v2/files/589d47f6594d9001f6ddd13c/,589d47f6594d9001f6ddd13c,files,https://api.osf.io/v2/preprints/9mtzj/review_actions/,https://api.osf.io/v2/preprints/9mtzj/requests/,https://api.osf.io/v2/preprints/9mtzj/,https://osf.io/preprints/socarxiv/9mtzj/,https://doi.org/10.31235/osf.io/9mtzj
s6vnw,preprints,2017-02-10T04:44:49.254000,2018-07-02T10:52:07.291271,2017-02-10T04:53:59.508000,NA,NA,The Theory of Crowd Capital,"We are seeing more and more organizations undertaking activities to engage dispersed populations through IS. Using the knowledge-based view of the organization, this work conceptualizes a theory of Crowd Capital to explain this phenomenon. Crowd Capital is a heterogeneous knowledge resource generated by an organization, through its use of Crowd Capability, which is defined by the structure, content, and process by which an organization engages with the dispersed knowledge of individuals –the Crowd. Our work draws upon a diverse literature and builds upon numerous examples of practitioner implementations to support our theorizing. We present a model of Crowd Capital generation in organizations and discuss the implications of Crowd Capital on organizational boundary and on IS research.

Prpić, J., &amp; Shukla, P. (2013). The Theory of Crowd Capital. Proceedings of the Hawaii International Conference on System Sciences #46. January 2013, Maui, Hawaii, USA. IEEE Computer Society Press.",TRUE,FALSE,Citizen Science|Collective Intelligence|Crowd Capability|Crowd Capital|Crowdsourcing|Dispersed Knowledge|Gamification|Hayek|Heterogeneous Knowledge|Open Innovation|Peer Production|Prediction Markets|ReCaptcha|Social Capital|Wikipedia,2018-07-02T10:52:07.280708,NA,,TRUE,accepted,2017-02-10T04:53:59.508000,NA,NA,NA,NA,NA,NA,NA,NA,NA,5a8c80f7c698300375c76d84|5a8c80f8c698300375c76dbe|Social and Behavioral Sciences|Economics|5a8c80f7c698300375c76d84|5a8c80f8c698300375c76dd4|Social and Behavioral Sciences|Library and Information Science|5a8c80f7c698300375c76d84|5a8c80f9c698300375c76df4|Social and Behavioral Sciences|Science and Technology Studies|5a8c80f7c698300375c76d84|5a8c80f9c698300375c76e1f|Social and Behavioral Sciences|Organization Development,,2017,https://api.osf.io/v2/preprints/s6vnw/contributors/,https://api.osf.io/v2/preprints/s6vnw/bibliographic_contributors/,https://api.osf.io/v2/preprints/s6vnw/citation/,s6vnw,preprints,https://api.osf.io/v2/preprints/s6vnw/identifiers/,https://api.osf.io/v2/nodes/gkwn7/,https://api.osf.io/v2/preprints/s6vnw/relationships/node/,gkwn7,nodes,https://api.osf.io/v2/licenses/563c1cf88c5e4a3877f9e96c/,563c1cf88c5e4a3877f9e96c,licenses,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/s6vnw/files/,https://api.osf.io/v2/files/589d4538b83f6902c9044a25/,589d4538b83f6902c9044a25,files,https://api.osf.io/v2/preprints/s6vnw/review_actions/,https://api.osf.io/v2/preprints/s6vnw/requests/,https://api.osf.io/v2/preprints/s6vnw/,https://osf.io/preprints/socarxiv/s6vnw/,https://doi.org/10.31235/osf.io/s6vnw
s4wbg,preprints,2017-02-09T14:09:56.121000,2018-07-02T10:52:07.046669,2017-02-24T03:06:38.925000,NA,NA,"Roads, value, and dispossession in Baja California Sur, Mexico","This article utilizes theories of value and space, along with Harvey’s notion of “accumulation by dispossession,” to critically investigate the histories and social effects of the commodification of place on the East Cape of Baja California Sur, Mexico. The article defines value as the product of specific social relations and examines how places are created, valued, commodified, and co-opted in the development process. The actual process of co-optation, however, is highly contingent on the development of infrastructure, particularly roads, which play a vital yet ambivalent role in shaping how different people not only access but also value the East Cape.",TRUE,FALSE,Baja California Sur|coastal development|infrastructure|Mexico|place|Roads|value,2018-07-02T10:52:07.033427,NA,,TRUE,accepted,2017-02-24T03:06:38.925000,NA,NA,NA,NA,NA,NA,NA,NA,NA,5a8c80f7c698300375c76d84|5a8c80f9c698300375c76df6|5a8c80f9c698300375c76dfa|Social and Behavioral Sciences|Anthropology|Social and Cultural Anthropology,,2017,https://api.osf.io/v2/preprints/s4wbg/contributors/,https://api.osf.io/v2/preprints/s4wbg/bibliographic_contributors/,https://api.osf.io/v2/preprints/s4wbg/citation/,s4wbg,preprints,https://api.osf.io/v2/preprints/s4wbg/identifiers/,https://api.osf.io/v2/nodes/xfxf9/,https://api.osf.io/v2/preprints/s4wbg/relationships/node/,xfxf9,nodes,https://api.osf.io/v2/licenses/563c1cf88c5e4a3877f9e96c/,563c1cf88c5e4a3877f9e96c,licenses,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/s4wbg/files/,https://api.osf.io/v2/files/589c782d6c613b01f2051711/,589c782d6c613b01f2051711,files,https://api.osf.io/v2/preprints/s4wbg/review_actions/,https://api.osf.io/v2/preprints/s4wbg/requests/,https://api.osf.io/v2/preprints/s4wbg/,https://osf.io/preprints/socarxiv/s4wbg/,https://doi.org/10.31235/osf.io/s4wbg
uspke,preprints,2017-02-09T08:41:03.551000,2018-07-02T10:53:43.470654,2017-02-09T08:43:49.674000,NA,NA,Datos personales y Cloud Computing,"El cloud computing o computación en la nube se ha impuesto y la transición de muchos sistemas hacia ese modelo tecnológico parece ya imparable.
Hemos abordado la problemática asociada al almacenamiento y uso de datos de carácter personal (en el amplio sentido legal del concepto) que puede tener una BU que se plantee implementar servicios basados en la nube.
La transición al cloud computing de las BU supone una potencial ruptura de las normas éticas con las que los bibliotecarios nos hemos dedicado a proteger la privacidad de los usuarios, y complica la aplicación del marco legal de protección de datos.

Probablemente la estrella de esa migración a la nube la encontramos en los SIGBs. Desde hace unos años los desarrolladores de estos productos se han lanzado a ofertar soluciones basadas en esta tecnología. Pero hay que advertir que no solo de SIGBs está hecha la nube bibliotecaria.

No es extraño que BU usen (o se hayan planteado usar) formularios electrónicos gratuitos para recoger datos (como Google Forms), o sistemas de mensajería instantánea para mejorar la comunicación y difusión de información (como WhatsApp), o áreas personales de recursos-e contratados (como ProQuest Central), por citar algunos ejemplos.
Tanto en los grandes y costosos sistemas destinados específicamente a las bibliotecas como en otros servicios, muchos de ellos gratuitos, pueden estar implicados datos de carácter personal que afecten a nuestros usuarios.
Más allá de las conocidas ventajas, existen inconvenientes al ser terceros (muchas veces multinacionales) quienes facilitan estas soluciones (habitualmente deslocalizadas y no muy transparentes) perdiendo la B el control directo de los datos de los usuarios y de su actividad.",TRUE,FALSE,cloud computing|Online Platforms|personal data,2018-07-02T10:53:43.462156,NA,,TRUE,accepted,2017-02-09T08:43:49.674000,NA,NA,NA,NA,NA,NA,NA,NA,NA,5a8c80f7c698300375c76d84|5a8c80f8c698300375c76dd4|5a8c80f8c698300375c76dd7|Social and Behavioral Sciences|Library and Information Science|Cataloging and Metadata,,2017,https://api.osf.io/v2/preprints/uspke/contributors/,https://api.osf.io/v2/preprints/uspke/bibliographic_contributors/,https://api.osf.io/v2/preprints/uspke/citation/,uspke,preprints,https://api.osf.io/v2/preprints/uspke/identifiers/,https://api.osf.io/v2/nodes/9mdb7/,https://api.osf.io/v2/preprints/uspke/relationships/node/,9mdb7,nodes,https://api.osf.io/v2/licenses/563c1cf88c5e4a3877f9e96c/,563c1cf88c5e4a3877f9e96c,licenses,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/uspke/files/,https://api.osf.io/v2/files/589c2b176c613b01f2051688/,589c2b176c613b01f2051688,files,https://api.osf.io/v2/preprints/uspke/review_actions/,https://api.osf.io/v2/preprints/uspke/requests/,https://api.osf.io/v2/preprints/uspke/,https://osf.io/preprints/socarxiv/uspke/,https://doi.org/10.31235/osf.io/uspke
r7uqn,preprints,2017-02-09T08:06:47.666000,2018-07-02T10:52:04.673817,2017-02-09T08:10:36.345000,NA,NA,"Nuevas vías de depósito, nuevos proyectos: consolidación del repositorio institucional RODERIC","The aim of this paper is to present new projects institutional repository of the University
of Valencia, RODERIC, and new ways of deposit of research documents. To do this,
we analyse the different activities within the research section of the repository. First, the
focus in the area of journals published in the UV, the retrospective thesis digitization
projects and publication of actual theses, and finally the CRIS system integration with
the repository. It ends with the description of a series of improvements that are planned
to be available in the second half of 2013.",TRUE,FALSE,Doctoral dissertations|Institutional repositories|Open Access|Open journal systems|Research,2018-07-02T10:52:04.660720,NA,,TRUE,accepted,2017-02-09T08:10:36.345000,NA,NA,NA,NA,NA,NA,NA,NA,NA,5a8c80f7c698300375c76d84|5a8c80f8c698300375c76dd4|5a8c80f8c698300375c76dd7|Social and Behavioral Sciences|Library and Information Science|Cataloging and Metadata,,2017,https://api.osf.io/v2/preprints/r7uqn/contributors/,https://api.osf.io/v2/preprints/r7uqn/bibliographic_contributors/,https://api.osf.io/v2/preprints/r7uqn/citation/,r7uqn,preprints,https://api.osf.io/v2/preprints/r7uqn/identifiers/,https://api.osf.io/v2/nodes/hs5z4/,https://api.osf.io/v2/preprints/r7uqn/relationships/node/,hs5z4,nodes,https://api.osf.io/v2/licenses/563c1cf88c5e4a3877f9e96c/,563c1cf88c5e4a3877f9e96c,licenses,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/r7uqn/files/,https://api.osf.io/v2/files/589c230db83f6901fb80d245/,589c230db83f6901fb80d245,files,https://api.osf.io/v2/preprints/r7uqn/review_actions/,https://api.osf.io/v2/preprints/r7uqn/requests/,https://api.osf.io/v2/preprints/r7uqn/,https://osf.io/preprints/socarxiv/r7uqn/,https://doi.org/10.31235/osf.io/r7uqn
gdy2q,preprints,2017-02-09T05:54:07.426000,2018-07-02T10:49:10.848976,2017-02-09T05:56:01.988000,NA,NA,Faculty Diversity at the Indian Institutes of Management (IIMs): A Preliminary Snapshot,"We present a preliminary snapshot of the social composition of faculty at the Indian Institutes of Management (IIMs). We find that the faculty body at these institutions is drawn from a very narrow spectrum of Indian society. We argue that by not paying attention to faculty diversity, IIMs engender a crisis of relevance and legitimacy.",TRUE,FALSE,Affirmative Action|Diversity|IIMs|India|Social Construction,2018-07-02T10:49:10.834238,NA,,TRUE,accepted,2017-02-09T05:56:01.988000,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5a8c80f7c698300375c76d84|5a8c80f8c698300375c76ddb|Social and Behavioral Sciences|Public Affairs, Public Policy and Public Administration",,2017,https://api.osf.io/v2/preprints/gdy2q/contributors/,https://api.osf.io/v2/preprints/gdy2q/bibliographic_contributors/,https://api.osf.io/v2/preprints/gdy2q/citation/,gdy2q,preprints,https://api.osf.io/v2/preprints/gdy2q/identifiers/,https://api.osf.io/v2/nodes/u8kuy/,https://api.osf.io/v2/preprints/gdy2q/relationships/node/,u8kuy,nodes,https://api.osf.io/v2/licenses/563c1cf88c5e4a3877f9e96c/,563c1cf88c5e4a3877f9e96c,licenses,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/gdy2q/files/,https://api.osf.io/v2/files/589c03f19ad5a101fb295357/,589c03f19ad5a101fb295357,files,https://api.osf.io/v2/preprints/gdy2q/review_actions/,https://api.osf.io/v2/preprints/gdy2q/requests/,https://api.osf.io/v2/preprints/gdy2q/,https://osf.io/preprints/socarxiv/gdy2q/,https://doi.org/10.31235/osf.io/gdy2q
3jmhv,preprints,2017-02-08T16:03:08.578000,2018-07-02T10:45:12.544620,2017-02-08T16:04:15.590000,NA,NA,Submarine Statutes,"I define as “submarine statutes” a category of statutes that affect the meaning of later-passed statutes. A submarine statute calls for courts to apply future statutes differently than they would have otherwise. An example is the Religious Freedom Restoration Act, which requires, in some circumstances, exemptions for religious exercise from otherwise compulsory statutory requirements. A new statute can only be understood if its interaction with RFRA is also understood. While scholars have debated the constitutionality of some statutes like these, mainly analyzing the legitimacy of their entrenching quality, I argue that submarine statutes carry an overlooked cost. Namely, they add complexity to the legal background of which a legislator must be aware if he or she is sensibly to express an intention in a new piece of legislation. The thicker the legislative waters are with submarines, the more legislatures are called to make common-law-like surveys of the legal landscape in order to understand the legislation they draft. I discuss several options for controlling the cognitive cost submarines impose on future legislation, including quasi-constitutionalization, super-statutization, and segregation.",TRUE,FALSE,,2018-07-02T10:45:12.526844,NA,,TRUE,accepted,2017-02-08T16:04:15.590000,NA,NA,NA,NA,NA,NA,NA,NA,NA,5a8c80f0c698300375c76c07|5a8c80f2c698300375c76c67|Law|Legislation,,2017,https://api.osf.io/v2/preprints/3jmhv/contributors/,https://api.osf.io/v2/preprints/3jmhv/bibliographic_contributors/,https://api.osf.io/v2/preprints/3jmhv/citation/,3jmhv,preprints,https://api.osf.io/v2/preprints/3jmhv/identifiers/,https://api.osf.io/v2/nodes/bsjyv/,https://api.osf.io/v2/preprints/3jmhv/relationships/node/,bsjyv,nodes,https://api.osf.io/v2/licenses/563c1cf88c5e4a3877f9e96c/,563c1cf88c5e4a3877f9e96c,licenses,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/3jmhv/files/,https://api.osf.io/v2/files/589b4133b83f6901fcb1196d/,589b4133b83f6901fcb1196d,files,https://api.osf.io/v2/preprints/3jmhv/review_actions/,https://api.osf.io/v2/preprints/3jmhv/requests/,https://api.osf.io/v2/preprints/3jmhv/,https://osf.io/preprints/socarxiv/3jmhv/,https://doi.org/10.31235/osf.io/3jmhv
27hz8,preprints,2017-02-07T09:51:41.705000,2018-07-02T10:45:06.881101,2017-02-09T16:12:40.235000,NA,NA,"Urban informatics, governmentality and the logics of urban control","In this paper, we examine the governmentality and the logics of urban control enacted through smart city technologies. Several commentators have noted that the implementation of algorithmic forms of urban governance that utilize big data greatly intensifies the extent and frequency of monitoring populations and systems and shifts the governmental logic from surveillance and discipline to capture and control.  In other words, urban governmentality is shifting from subjectification – molding subjects and restricting action – to modulating affects, desires and opinions, and inducing action within prescribed comportments.  We examine this contention through an examination of two forms of urban informatics: city dashboards and urban control rooms and their use in urban governance. In particular, we draw on empirical analysis of the governmental logics of the Dublin Dashboard, a public, analytical dashboard that displays a wide variety of urban data, and the Dublin Traffic Management and Incident Centre (TMIC) and its use of SCATS (Sydney Coordinated Adaptive Traffic System) to control the flow of traffic in the city.  We argue that there is no one governmentality being enacted by smart city technologies, rather they have mutable logics which are abstract, mobile, dynamic, entangled and contingent, being translated and operationalized in diverse, context-dependent ways.  As such, just as disciplinary power never fully supplanted sovereign power, control supplements rather than replaces discipline.",TRUE,FALSE,city dashboards|governmentality|logics|smart cities|traffic control|urban informatics,2018-07-02T10:45:06.869476,NA,,TRUE,accepted,2017-02-09T16:12:40.235000,NA,NA,NA,NA,NA,NA,NA,NA,NA,5a8c80f7c698300375c76d84|5a8c80f7c698300375c76d86|5a8c80f7c698300375c76d89|Social and Behavioral Sciences|Geography|Human Geography|5a8c80f7c698300375c76d84|5a8c80f8c698300375c76daf|5a8c80f8c698300375c76db2|Social and Behavioral Sciences|Political Science|Comparative Politics,,2017,https://api.osf.io/v2/preprints/27hz8/contributors/,https://api.osf.io/v2/preprints/27hz8/bibliographic_contributors/,https://api.osf.io/v2/preprints/27hz8/citation/,27hz8,preprints,https://api.osf.io/v2/preprints/27hz8/identifiers/,https://api.osf.io/v2/nodes/276px/,https://api.osf.io/v2/preprints/27hz8/relationships/node/,276px,nodes,https://api.osf.io/v2/licenses/563c1cf88c5e4a3877f9e96c/,563c1cf88c5e4a3877f9e96c,licenses,https://api.osf.io/v2/providers/preprints/socarxiv/,socarxiv,preprint-providers,https://api.osf.io/v2/preprints/27hz8/files/,https://api.osf.io/v2/files/5899989eb83f6901f20f89cf/,5899989eb83f6901f20f89cf,files,https://api.osf.io/v2/preprints/27hz8/review_actions/,https://api.osf.io/v2/preprints/27hz8/requests/,https://api.osf.io/v2/preprints/27hz8/,https://osf.io/preprints/socarxiv/27hz8/,https://doi.org/10.31235/osf.io/27hz8
